bug_name,srcJavaDir,srcTestDir,binJavaDir,binTestDir,trigger_test_class_function_line,projectCP,originalCommit,cleaned,intrinsic
Closure_59,src,test,build/classes,build/test,com.google.javascript.jscomp.CommandLineRunnerTest:testCheckGlobalThisOff:160,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:build/lib/rhino.jar:build/lib/rhino1_7R3pre/js.jar:lib/junit.jar:lib/ant-launcher.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/jarjar.jar:lib/protobuf-java.jar:lib/ant.jar,0c56a467ca0fa7169172cfc4ee2d45834454ef0b,TRUE,TRUE
Closure_60,src,test,build/classes,build/test,com.google.javascript.jscomp.CommandLineRunnerTest:testIssue504:365#com.google.javascript.jscomp.NodeUtilTest:testGetBooleanValue:123,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:build/lib/rhino.jar:build/lib/rhino1_7R3pre/js.jar:lib/junit.jar:lib/ant-launcher.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/jarjar.jar:lib/protobuf-java.jar:lib/ant.jar,fe58a5d1750bab2c5d1d0ef16102c1000e761bd8,TRUE,TRUE
Closure_61,src,test,build/classes,build/test,com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest:testCall1:544#com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest:testCall2:548#com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest:testRemoveUselessOps:54,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:build/lib/rhino.jar:build/lib/rhino1_7R3pre/js.jar:lib/junit.jar:lib/ant-launcher.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/jarjar.jar:lib/protobuf-java.jar:lib/ant.jar,f5529dd0bde3eab667cec2e80212a69161daaf68,TRUE,TRUE
Closure_62,src,test,build/classes,build/test,com.google.javascript.jscomp.LightweightMessageFormatterTest:testFormatErrorSpaceEndOfLine1:91#com.google.javascript.jscomp.LightweightMessageFormatterTest:testFormatErrorSpaceEndOfLine2:100,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:build/lib/rhino.jar:build/lib/rhino1_7R3pre/js.jar:lib/junit.jar:lib/ant-launcher.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/jarjar.jar:lib/protobuf-java.jar:lib/ant.jar,245362ac3a7374a5e3a2ecdd63f6f2a58a4c5cb2,TRUE,TRUE
Closure_64,src,test,build/classes,build/test,com.google.javascript.jscomp.CommandLineRunnerTest:testES5StrictUseStrictMultipleInputs:803,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,4434b45f18d2e74ec809a9bbeb67571b604ce6d0,TRUE,TRUE
Closure_65,src,test,build/classes,build/test,com.google.javascript.jscomp.CodePrinterTest:testZero:1231,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,7e0d71b3d68ad4788a094d8618e2b0aa474cf3db,FALSE,FALSE:INITIALIZATION
Closure_66,src,test,build/classes,build/test,com.google.javascript.jscomp.TypeCheckTest:testGetTypedPercent5:7784#com.google.javascript.jscomp.TypeCheckTest:testGetTypedPercent6:7789,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,026a1083635e5564b6c18264372ee884f410490f,FALSE,FALSE:INITIALIZATION
Closure_68,src,test,build/classes,build/test,com.google.javascript.jscomp.parsing.JsDocInfoParserTest:testIssue477:509,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,a478193982ce1fb9271e3f7ebcc1369913c9a859,FALSE,FALSE:IMPROVEMENT:CLASS
Closure_73,src,test,build/classes,build/test,com.google.javascript.jscomp.CodePrinterTest:testUnicode:1215,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,845f5ff65858fd0d1829f3d2f16f758725e8028f,TRUE,TRUE:PARAMETER
Closure_74,src,test,build/classes,build/test,com.google.javascript.jscomp.PeepholeFoldConstantsTest:testFoldComparison3:700#com.google.javascript.jscomp.PeepholeFoldConstantsTest:testInvertibleOperators:1184#com.google.javascript.jscomp.PeepholeFoldConstantsTest:testCommutativeOperators:1184,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,7e0d71b3d68ad4788a094d8618e2b0aa474cf3db,FALSE,FALSE:INITIALIZATION
Closure_75,src,test,build/classes,build/test,com.google.javascript.jscomp.PeepholeFoldConstantsTest:testIEString:992,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,6e920f1a065c4bdc0762505028d57bb6ad223640,TRUE,TRUE
Closure_76,src,test,build/classes,build/test,com.google.javascript.jscomp.DeadAssignmentsEliminationTest:testInExpression2:459#com.google.javascript.jscomp.DeadAssignmentsEliminationTest:testIssue384b:345#com.google.javascript.jscomp.DeadAssignmentsEliminationTest:testIssue384c:345#com.google.javascript.jscomp.DeadAssignmentsEliminationTest:testIssue384d:345,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,7e0d71b3d68ad4788a094d8618e2b0aa474cf3db,FALSE,FALSE:INITIALIZATION
Closure_80,src,test,build/classes,build/test,com.google.javascript.jscomp.NodeUtilTest:testIsBooleanResult:1504#com.google.javascript.jscomp.NodeUtilTest:testLocalValue1:1169,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,f95797059bdc7b6c4cfc4960081f0773ec85bbf8,FALSE,FALSE:IMPROVEMENT:FUNCTION
Closure_82,src,test,build/classes,build/test,com.google.javascript.jscomp.TypeCheckTest:testIssue301:4955#com.google.javascript.rhino.jstype.FunctionTypeTest:testEmptyFunctionTypes:173,build/classes:build/test:/data/defects4j/framework/projects/lib/junit-4.11.jar:/data/defects4j/framework/projects/lib/cobertura-2.0.3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jdom-1.0.jar:/data/defects4j/framework/projects/lib/cobertura-lib/log4j-1.2.9.jar:/data/defects4j/framework/projects/lib/cobertura-lib/oro-2.0.8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jetty-util-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/jaxen-1.1-beta-8.jar:/data/defects4j/framework/projects/lib/cobertura-lib/dom4j-1.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-analysis-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/tagsoup-0.9.7.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xom-1.0b3.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-tree-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-commons-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/icu4j-2.6.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:/data/defects4j/framework/projects/lib/cobertura-lib/asm-util-4.1.jar:/data/defects4j/framework/projects/lib/cobertura-lib/xmlParserAPIs-2.6.2.jar:lib/junit.jar:lib/ant-launcher.jar:lib/libtrunk_rhino_parser_jarjared.jar:lib/args4j.jar:lib/caja-r4314.jar:lib/json.jar:lib/guava.jar:lib/jsr305.jar:lib/protobuf-java.jar:lib/ant.jar,026a1083635e5564b6c18264372ee884f410490f,FALSE,FALSE:INITIALIZATION
